SimulationName,Clock_today,sowing_date,cycle_id,umidade_solo_mm,umidade_solo_passada_1d_mm,umidade_solo_passada_2d_mm,umidade_solo_passada_3d_mm,precipitacao_observada_mm,irrigacao_aplicada_mm,irrigacao_aplicada_dia_posterior_mm,chuva_irrigacao_passada_1d_mm,chuva_irrigacao_passada_2d_mm,chuva_irrigacao_passada_3d_mm,etreal_mm_dia,previsao_chuva_24h_mm,previsao_temperatura_maxima_C,previsao_temperatura_minima_C,previsao_radiacao_solar_MJ_m2_dia,previsao_eto_mm_dia,temperatura_media_C,temperatura_maxima_C,temperatura_minima_C,umidade_relativa_pct,velocidade_vento_m_s,radiacao_solar_MJ_m2_dia,dr_mm,profundidade_radicular_mm,gdd_acumulado_C_dia,etr_acumulado_mm,doy_sin,doy_cos,month_sin,month_cos,escoamento_superficial_mm,drenagem_mm,taw_mm,dias_desde_semeadura,deficit_agua_proximo_dia_mm
Alegrete,2019-09-27,2019-08-10,0,327.06902576999994,320.30234416,313.67929833,307.02710609,0.0,0.0,0.0,0.0,0.0,0.0,1.5699999999999998,0.0,21.25,12.25,22.2912,4.0619799444532525,17.53,23.71,11.32,70.88,3.55,24.16,14.76933123,1013.929,392.9,85.905,-0.9979171608653922,-0.06450844944931625,-1.0,-1.8369701987210297e-16,0.0,0.867,137.066486,48,16.66634597
Alegrete,2019-09-28,2019-08-10,0,333.49701103000007,327.06902576999994,320.30234416,313.67929833,0.0,0.0,0.0,0.0,0.0,0.0,1.929,0.0,24.724000000000046,10.559000000000026,24.6888,3.92593429865512,17.67,27.66,9.92,75.29,2.76,24.46,16.66634597,1038.929,403.7,87.834,-0.9988797155850335,-0.04732138832243232,-1.0,-1.8369701987210297e-16,0.0,0.758,140.41648600000002,49,18.591482050000003
Alegrete,2019-09-29,2019-08-10,0,339.89687495000004,333.49701103000007,327.06902576999994,320.30234416,0.0,0.0,0.0,0.0,0.0,0.0,1.972,0.0,27.450000000000045,12.144000000000004,25.2072,5.278203641958735,19.78,28.98,11.89,75.71,1.87,23.05,18.591482050000003,1063.929,416.15,89.806,-0.9995462806873573,-0.03012030484690836,-1.0,-1.8369701987210297e-16,0.0,0.645,143.76648600000001,50,21.035696750000003
Alegrete,2019-09-30,2019-08-10,0,345.77766025,339.89687495000004,333.49701103000007,327.06902576999994,0.0,0.0,0.0,0.0,0.0,0.0,2.539,0.0,31.25,14.831000000000016,24.7104,5.8040031256574025,22.16,32.38,13.99,69.55,3.39,22.53,21.035696750000003,1088.929,430.15,92.345,-0.9999166586547379,-0.012910296075008843,-1.0,-1.8369701987210297e-16,0.0,0.534,147.116486,51,24.077963996666668
Alegrete,2019-10-01,2019-08-10,0,351.0603930033334,345.77766025,339.89687495000004,333.49701103000007,0.27,0.0,0.0,0.0,0.0,0.0,3.439,0.8125,33.650000000000034,22.464,24.1704,5.6223558206568605,26.35,34.74,20.19,57.22,4.42,20.15,24.077963996666668,1113.929,447.25,95.78399999999999,-0.9999907397361901,0.004303538296243821,-0.8660254037844386,0.5000000000000001,0.0,0.431,150.466486,52,-1.4270561599999998
Alegrete,2019-10-02,2019-08-10,0,384.89041316000004,351.0603930033334,345.77766025,339.89687495000004,26.51,0.0,0.0,0.3,0.0,0.0,0.9550000000000001,50.0625,30.860000000000014,16.790999999999997,5.832000000000001,4.527868743230879,21.14,25.3,18.26,88.21,2.38,3.97,-1.4270561599999998,1138.929,461.05,96.739,-0.9997685019798909,0.021516097436222233,-0.8660254037844386,0.5000000000000001,0.0,0.342,153.816486,53,-20.752089453333333
Alegrete,2019-10-03,2019-08-10,0,412.5404464533334,384.89041316000004,351.0603930033334,345.77766025,22.14,0.0,0.0,26.5,0.3,0.0,0.581,3.3125,19.024,15.694000000000017,3.5856000000000003,1.8818773041738759,16.65,19.01,13.67,88.72,4.71,3.1,-20.752089453333333,1163.929,469.4,97.32,-0.9992500112396835,0.03872228089217399,-0.8660254037844386,0.5000000000000001,2.139,0.267,157.16648600000002,54,-25.69825712333333
Alegrete,2019-10-04,2019-08-10,0,425.81161412333336,412.5404464533334,384.89041316000004,351.0603930033334,6.76,0.0,0.0,22.1,26.5,0.3,1.801,3.4375,22.454000000000008,15.996000000000038,5.421600000000001,1.4442309095949546,20.21,27.87,15.48,85.69,3.45,5.57,-25.69825712333333,1188.929,483.1,99.121,-0.9984354211555643,0.05591699010060302,-0.8660254037844386,0.5000000000000001,0.0,0.207,160.51648600000001,55,-25.10096801
Alegrete,2019-10-05,2019-08-10,0,433.52539601000007,425.81161412333336,412.5404464533334,384.89041316000004,0.5,0.0,0.0,6.8,22.1,26.5,1.07,0.1875,17.78200000000004,15.04000000000002,7.581600000000001,1.941288569052484,17.58,19.72,15.2,86.63,2.74,5.87,-25.10096801,1213.929,492.55,100.191,-0.9973249731081555,0.07309512989807776,-0.8660254037844386,0.5000000000000001,0.0,0.159,163.85255700000002,56,-21.958213196666666
Alegrete,2019-10-06,2019-08-10,0,438.68264119666674,433.52539601000007,425.81161412333336,412.5404464533334,0.05,0.0,0.0,0.5,6.8,22.1,3.253,0.0625,19.956000000000017,11.479000000000042,22.183200000000003,3.3898596136569905,16.0,19.82,13.42,84.38,2.45,17.38,-21.958213196666666,1238.929,501.15,103.444,-0.9959189961471792,0.0902516100310407,-0.8660254037844386,0.5000000000000001,0.0,0.121,167.177557,57,-16.90142178
Alegrete,2019-10-07,2019-08-10,0,441.92584978,438.68264119666674,433.52539601000007,425.81161412333336,0.13,0.0,0.0,0.1,0.5,6.8,4.908,0.0,23.902000000000044,11.095000000000027,26.46,4.215940467076894,18.24,26.04,10.62,75.38,1.38,25.3,-16.90142178,1263.929,511.45,108.352,-0.994217906893952,0.10738134666416306,-0.8660254037844386,0.5000000000000001,0.0,0.119,170.50255700000002,58,-11.11013999
Alegrete,2019-10-08,2019-08-10,0,444.43456799000006,441.92584978,438.68264119666674,433.52539601000007,0.0,0.0,0.0,0.1,0.1,0.5,5.405,0.0,25.350000000000023,13.17900000000003,25.92,4.4660741450490775,20.31,26.94,13.56,65.54,1.33,26.25,-11.11013999,1288.929,523.7,113.757,-0.9922222094179324,0.12447926388678869,-0.8660254037844386,0.5000000000000001,0.0,0.154,173.827557,59,-5.410151020000001
Alegrete,2019-10-09,2019-08-10,0,447.03457901999997,444.43456799000006,441.92584978,438.68264119666674,0.0,0.0,0.0,0.0,0.1,0.1,5.263,0.0,26.29200000000003,14.478000000000009,25.9416,4.911766311769833,20.92,28.88,13.15,71.15,1.43,23.89,-5.410151020000001,1313.929,536.75,119.02,-0.989932495087353,0.141540295217043,-0.8660254037844386,0.5000000000000001,0.0,0.21,177.152557,60,1.1305024099999998
Alegrete,2019-10-10,2019-08-10,0,448.79392559,447.03457901999997,444.43456799000006,441.92584978,0.0,0.0,0.0,0.0,0.0,0.1,6.142,0.0,29.908000000000012,15.228000000000009,25.7256,5.232679250896237,22.0,30.95,14.29,74.56,1.95,26.17,1.1305024099999998,1338.929,550.9,125.162,-0.9873494423939864,0.15855938510313475,-0.8660254037844386,0.5000000000000001,0.0,0.268,180.47755700000002,61,7.4519525699999996
Alegrete,2019-10-11,2019-08-10,0,450.77247543000004,448.79392559,447.03457901999997,444.43456799000006,0.0,0.0,0.0,0.0,0.0,0.0,6.054,0.0,31.482000000000028,19.07300000000004,25.747200000000003,5.740134887901821,25.33,34.17,17.39,69.26,2.3,25.65,7.4519525699999996,1363.929,566.6,131.216,-0.9844738167520923,0.17553149042142777,-0.8660254037844386,0.5000000000000001,0.0,0.304,183.802557,62,13.619918573333333
Alegrete,2019-10-12,2019-08-10,0,452.9045094266667,450.77247543000004,448.79392559,447.03457901999997,0.0,0.0,0.0,0.0,0.0,0.0,6.102,0.0,33.950000000000045,22.551000000000045,22.701600000000003,6.073401016089857,27.7,35.13,22.56,70.58,3.36,25.79,13.619918573333333,1388.929,584.9,137.318,-0.9813064702716093,0.19245158197082995,-0.8660254037844386,0.5000000000000001,0.0,0.291,187.127557,63,11.720894003333333
Alegrete,2019-10-13,2019-08-10,0,463.1035339966667,452.9045094266667,450.77247543000004,448.79392559,6.29,0.0,0.0,0.0,0.0,0.0,4.415,2.6875,29.519000000000005,20.41300000000001,18.6408,5.482805674040463,25.99,32.56,19.38,75.69,3.07,14.44,11.720894003333333,1413.929,601.6,141.733,-0.9778483415056567,0.20931464596304888,-0.8660254037844386,0.5000000000000001,0.0,0.233,190.452557,64,-26.256867829999997
Alegrete,2019-10-14,2019-08-10,0,509.38129583000006,463.1035339966667,452.9045094266667,450.77247543000004,44.13,0.0,0.0,6.3,0.0,0.0,1.043,46.875,19.79200000000003,11.110000000000014,0.8640000000000001,3.1444972106504165,16.23,18.82,12.29,84.07,7.09,4.8,-26.256867829999997,1438.929,609.15,142.776,-0.9741004551724206,0.22611568550828803,-0.8660254037844386,0.5000000000000001,5.082,0.166,193.777557,65,-23.684205676666664
Alegrete,2019-10-15,2019-08-10,0,515.1086336766667,509.38129583000006,463.1035339966667,452.9045094266667,1.69,0.0,0.0,44.1,6.3,0.0,4.293,0.6875,15.495000000000005,11.739000000000033,3.7152,0.7412362667416894,15.72,22.48,11.36,79.52,5.64,16.82,-23.684205676666664,1463.929,618.1,147.069,-0.970063921851507,0.2428497220959358,-0.8660254037844386,0.5000000000000001,0.0,0.116,197.102557,66,-26.520890093333335
Alegrete,2019-10-16,2019-08-10,0,526.2453180933335,515.1086336766667,509.38129583000006,463.1035339966667,4.4,0.0,0.0,1.7,44.1,6.3,1.5510000000000002,3.5625,19.42500000000001,14.515000000000043,6.1776,1.1843383676925336,19.02,24.89,14.58,85.9,2.61,4.99,-26.520890093333335,1488.929,629.85,148.62,-0.965739937654855,0.25951179706979943,-0.8660254037844386,0.5000000000000001,0.0,0.081,200.427557,67,-47.597175189999994
Alegrete,2019-10-17,2019-08-10,0,555.62160319,526.2453180933335,515.1086336766667,509.38129583000006,24.82,0.0,0.0,4.4,1.7,44.1,0.9460000000000001,25.125,22.105000000000015,17.170000000000016,5.551200000000001,1.5527868151028674,20.12,23.41,17.44,90.88,1.61,4.12,-47.597175189999994,1513.929,642.25,149.566,-0.9611297838723007,0.27609697309746883,-0.8660254037844386,0.5000000000000001,2.773,0.057,203.752557,68,-44.36901343666667
Alegrete,2019-10-18,2019-08-10,0,560.6934414366667,555.62160319,526.2453180933335,515.1086336766667,0.5,0.0,0.0,24.8,4.4,1.7,3.5389999999999997,0.25,22.619000000000028,15.980999999999996,15.2064,3.224967664063371,20.02,26.56,13.86,83.21,1.91,13.12,-44.36901343666667,1538.929,654.5,153.105,-0.9562348265919058,0.2926003356333479,-0.8660254037844386,0.5000000000000001,0.0,0.106,207.07755699999998,69,-37.94422091666667
Alegrete,2019-10-19,2019-08-10,0,562.5686489166668,560.6934414366667,555.62160319,526.2453180933335,0.0,0.0,0.0,0.5,24.8,4.4,6.0409999999999995,0.0,21.091000000000008,11.15100000000001,26.6976,4.545880435822262,17.43,23.06,12.26,73.19,3.22,28.14,-37.94422091666667,1563.929,664.2,159.14600000000002,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001,0.0,0.221,210.402557,70,-37.63207260000001
Alegrete,2019-10-20,2019-08-10,0,570.5565006,562.5686489166668,560.6934414366667,555.62160319,3.04,0.0,0.0,0.0,0.5,24.8,2.7430000000000003,0.5625,20.12900000000002,12.21700000000004,15.3576,2.714819940450015,16.36,20.92,12.31,75.16,3.56,11.13,-37.63207260000001,1588.929,672.8,161.889,-0.9455963874271428,0.3253420847119795,-0.8660254037844386,0.5000000000000001,0.0,0.365,213.727557,71,-38.527337540000005
Alegrete,2019-10-21,2019-08-10,0,579.7517655400001,570.5565006,562.5686489166668,560.6934414366667,4.57,0.0,0.0,3.0,0.0,0.5,2.921,4.8125,19.680000000000007,12.809000000000026,18.4032,3.178594242501968,16.92,22.11,12.86,80.9,3.18,12.2,-38.527337540000005,1613.929,682.3,164.81,-0.9398560579418953,0.341570769167856,-0.8660254037844386,0.5000000000000001,0.0,0.568,217.05255699999998,72,-31.863177489999998
Alegrete,2019-10-22,2019-08-10,0,581.38760549,579.7517655400001,570.5565006,562.5686489166668,0.05,0.0,0.0,4.6,3.0,0.0,5.824,0.0,21.83000000000004,9.424000000000037,28.296000000000003,4.276877924452465,16.6,23.62,9.65,78.68,1.85,27.36,-31.863177489999998,1638.929,690.95,170.63400000000001,-0.9338372288229252,0.35769823883312546,-0.8660254037844386,0.5000000000000001,0.0,0.798,220.377557,73,-25.006731639999998
Alegrete,2019-10-23,2019-08-10,0,582.83115964,581.38760549,579.7517655400001,570.5565006,0.04,0.0,0.0,0.1,4.6,3.0,5.831,0.0,24.0,11.641999999999996,28.3608,4.933574329915116,17.8,24.58,11.05,75.03,1.7,26.94,-25.006731639999998,1663.929,700.8,176.465,-0.9275416835791965,0.3737197147904692,-0.8660254037844386,0.5000000000000001,0.0,0.988,223.70255699999998,74,-17.600099869999998
Alegrete,2019-10-24,2019-08-10,0,583.72452787,582.83115964,581.38760549,579.7517655400001,0.0,0.0,0.0,0.0,0.1,4.6,6.359,0.0,25.22800000000001,12.855999999999996,28.6416,5.241573230865624,18.84,26.76,11.16,73.33,1.79,28.67,-17.600099869999998,1688.929,711.8,182.824,-0.9209712877166347,0.38963044953078774,-0.8660254037844386,0.5000000000000001,0.0,1.129,227.02755699999997,75,-9.357070186666666
Alegrete,2019-10-25,2019-08-10,0,583.7814981866667,583.72452787,582.83115964,581.38760549,0.0,0.0,0.0,0.0,0.0,0.1,7.244999999999999,0.0,24.410000000000025,11.689999999999998,29.0304,5.209802761709632,18.48,26.6,10.62,64.93,2.36,29.61,-9.357070186666666,1713.929,722.4,190.069,-0.9141279881853337,0.4054257283599973,-0.8660254037844386,0.5000000000000001,0.0,1.184,230.352557,76,-13.855638979999998
Alegrete,2019-10-26,2019-08-10,0,596.58006698,583.7814981866667,583.72452787,582.83115964,13.4,0.0,0.0,0.0,0.0,0.0,8.005,0.0,29.154,12.01600000000002,29.376,5.182307866934407,20.61,31.39,11.94,69.51,2.68,27.34,-13.855638979999998,1738.929,735.35,198.074,-0.9070138128026362,0.42110087079608916,-0.8660254037844386,0.5000000000000001,0.0,1.139,233.67755699999998,77,-33.38010087333334
Alegrete,2019-10-27,2019-08-10,0,624.4045288733333,596.58006698,583.7814981866667,583.72452787,26.19,0.0,0.0,13.4,0.0,0.0,0.9530000000000001,32.25,24.55400000000003,19.293000000000006,9.2664,2.686339132545784,21.65,25.87,19.62,88.17,2.88,2.68,-33.38010087333334,1763.929,750.1,199.02700000000002,-0.8996308696522434,0.4366512319560638,-0.8660254037844386,0.5000000000000001,4.918,0.996,237.00255699999997,78,-36.158776566666674
Alegrete,2019-10-28,2019-08-10,0,635.4832045666667,624.4045288733333,596.58006698,583.7814981866667,11.99,0.0,0.0,26.2,13.4,0.0,8.081,3.9375,34.09400000000005,17.460000000000036,27.928800000000003,5.616345615290553,25.43,32.6,20.4,83.57,3.3,26.43,-36.158776566666674,1788.929,767.3,207.108,-0.8919813464595487,0.45207220393230374,-0.8660254037844386,0.5000000000000001,0.364,0.977,240.32755699999998,79,-41.01499999999999
Alegrete,2019-10-29,2019-08-10,0,644.015,635.4832045666667,624.4045288733333,596.58006698,10.07,0.0,0.0,12.0,26.2,13.4,4.366,6.4375,31.96000000000004,22.452,20.3256,5.8618847383238375,26.39,31.2,23.12,83.03,2.54,15.53,-41.01499999999999,1800.0,785.85,211.474,-0.8840675099433637,0.46735921715800205,-0.8660254037844386,0.5000000000000001,0.128,0.821,241.79999999999995,80,-40.279999999999994
Alegrete,2019-10-30,2019-08-10,0,643.28,644.015,635.4832045666667,624.4045288733333,5.8,0.0,0.0,10.1,12.0,26.2,5.795,0.4375,34.650000000000034,19.81,24.7968,6.17113304382535,27.51,34.45,23.35,82.86,3.56,17.12,-40.279999999999994,1800.0,804.55,217.269,-0.8758917051442433,0.48250774176121763,-0.8660254037844386,0.5000000000000001,0.0,0.741,241.79999999999995,81,-53.257999999999996
Alegrete,2019-10-31,2019-08-10,0,656.258,643.28,644.015,635.4832045666667,18.59,0.0,0.0,5.8,10.1,12.0,2.539,6.6875,24.50900000000001,17.809000000000026,16.3944,3.830437584271921,21.14,24.69,17.21,87.36,4.55,10.38,-53.257999999999996,1800.0,817.5,219.808,-0.8674563547295971,0.4975132889071803,-0.8660254037844386,0.5000000000000001,2.426,0.658,241.79999999999995,82,-44.650999999999996
Alegrete,2019-11-01,2019-08-10,0,647.651,656.258,643.28,644.015,0.05,0.0,0.0,18.6,5.8,10.1,7.997999999999999,0.1875,31.430000000000007,17.995000000000005,28.2096,5.3405208994468,23.26,31.88,16.51,80.53,3.11,26.68,-44.650999999999996,1800.0,832.75,227.806,-0.858763958275803,0.5123714121284235,-0.5000000000000004,0.8660254037844384,0.0,0.711,241.79999999999995,83,-41.212
Alegrete,2019-11-02,2019-08-10,0,644.212,647.651,656.258,643.28,1.39,0.0,0.0,0.1,18.6,5.8,4.143,8.5,33.045000000000016,19.926000000000045,24.235200000000003,7.057931487414804,26.05,32.77,21.17,83.53,2.73,12.05,-41.212,1800.0,850.35,231.949,-0.8498170915275277,0.5270777086423724,-0.5000000000000004,0.8660254037844384,0.0,0.695,241.79999999999995,84,-41.352000000000004
Alegrete,2019-11-03,2019-08-10,0,644.3520000000001,644.212,647.651,656.258,2.2,0.0,0.0,1.4,0.1,18.6,1.271,4.0,22.825000000000045,18.07800000000003,6.8472,1.4717277567769398,22.41,24.19,20.44,91.11,2.3,6.06,-41.352000000000004,1800.0,864.65,233.22,-0.8406184056344783,0.5416278206559811,-0.5000000000000004,0.8660254037844384,0.0,0.789,241.79999999999995,85,-59.546
Alegrete,2019-11-04,2019-08-10,0,662.546,644.3520000000001,644.212,647.651,28.74,0.0,0.0,2.2,1.4,0.1,1.9669999999999999,38.8125,29.111000000000047,18.061000000000035,16.7616,3.6158898311482104,22.74,28.65,18.5,90.2,1.95,6.13,-59.546,1800.0,880.2,235.187,-0.8311706263658079,0.5560174366570446,-0.5000000000000004,0.8660254037844384,7.544,0.994,241.79999999999995,86,-59.156000000000006
Alegrete,2019-11-05,2019-08-10,0,662.156,662.546,644.3520000000001,644.212,4.82,0.0,0.0,28.7,2.2,1.4,3.975,0.9375,24.333000000000027,16.125,20.6712,3.881973249360485,23.08,26.36,20.09,83.27,3.03,16.52,-59.156000000000006,1800.0,895.45,239.162,-0.8214765533024145,0.5702422926917867,-0.5000000000000004,0.8660254037844384,0.0,1.215,241.79999999999995,87,-50.402
Alegrete,2019-11-06,2019-08-10,0,653.402,662.156,662.546,644.3520000000001,0.0,0.0,0.0,4.8,28.7,2.2,7.337,0.0,24.62200000000001,13.96700000000004,30.5208,5.412751263420974,20.18,26.72,13.37,72.31,3.24,29.95,-50.402,1800.0,907.5,246.499,-0.8115390590073611,0.5842981736283683,-0.5000000000000004,0.8660254037844384,0.0,1.416,241.79999999999995,88,-46.401
Alegrete,2019-11-07,2019-08-10,0,649.401,653.402,662.156,662.546,3.98,0.0,0.0,0.0,4.8,28.7,6.466,2.3125,26.94300000000004,14.641999999999996,29.8944,5.623229869251283,21.94,29.45,16.45,79.74,2.64,24.99,-46.401,1800.0,922.4,252.965,-0.801361088174677,0.5981809144059158,-0.5000000000000004,0.8660254037844384,0.0,1.536,241.79999999999995,89,-37.721000000000004
Alegrete,2019-11-08,2019-08-10,0,640.721,649.401,653.402,662.156,0.4,0.0,0.0,4.0,0.0,4.8,7.4319999999999995,0.0,28.28400000000005,15.453000000000031,30.6072,6.088189580828015,22.76,29.41,15.86,75.09,2.27,30.39,-37.721000000000004,1800.0,937.05,260.397,-0.7909456567567774,0.6118864012687242,-0.5000000000000004,0.8660254037844384,0.0,1.647,241.79999999999995,90,-34.722
Alegrete,2019-11-09,2019-08-10,0,637.722,640.721,649.401,653.402,4.4,0.0,0.0,0.4,4.0,0.0,5.698,0.125,28.81,18.452,26.7408,5.3145775816523155,23.57,30.27,17.22,78.68,2.54,20.95,-34.722,1800.0,952.65,266.095,-0.780295851070776,0.6254105729852457,-0.5000000000000004,0.8660254037844384,0.0,1.699,241.79999999999995,91,-35.916000000000004
Alegrete,2019-11-10,2019-08-10,0,638.9159999999999,637.722,640.721,649.401,9.62,0.0,0.0,4.4,0.4,4.0,6.557,0.0625,27.176000000000045,19.02000000000004,25.9848,5.74442504725911,23.34,28.77,19.01,80.38,2.93,27.33,-35.916000000000004,1800.0,968.55,272.652,-0.7694148268839381,0.6387494220515268,-0.5000000000000004,0.8660254037844384,0.106,1.745,241.79999999999995,92,-28.125
Alegrete,2019-11-11,2019-08-10,0,631.125,638.9159999999999,637.722,640.721,0.01,0.0,0.0,9.6,4.4,0.4,6.056,0.0,25.642,16.079000000000008,26.7408,4.90948189340361,22.1,27.24,17.39,77.64,4.6,25.0,-28.125,1800.0,982.85,278.708,-0.7583058084785625,0.6518989958787125,-0.5000000000000004,0.8660254037844384,0.0,1.736,241.79999999999995,93,-20.592000000000002
Alegrete,2019-11-12,2019-08-10,0,623.592,631.125,638.9159999999999,637.722,0.37,0.0,0.0,0.0,9.6,4.4,6.2459999999999996,0.125,29.684000000000022,16.571000000000026,21.038400000000003,4.312104581708802,23.52,31.06,16.59,80.62,2.73,22.7,-20.592000000000002,1800.0,998.15,284.954,-0.7469720876965551,0.6648553979642866,-0.5000000000000004,0.8660254037844384,0.0,1.685,241.79999999999995,94,-34.112
Alegrete,2019-11-13,2019-08-10,0,637.1120000000001,623.592,631.125,638.9159999999999,19.0,0.0,0.0,0.4,0.0,9.6,1.221,62.25,26.110000000000014,20.27000000000004,5.5944,1.8433297370883972,23.44,25.38,21.14,88.59,2.34,5.29,-34.112,1800.0,1013.4,286.175,-0.7354170229639858,0.6776147890466887,-0.5000000000000004,0.8660254037844384,2.685,1.575,241.79999999999995,95,-26.25
Alegrete,2019-11-14,2019-08-10,0,629.25,637.1120000000001,623.592,631.125,0.98,0.0,0.0,19.0,0.4,0.0,7.288,0.125,29.361000000000047,16.999000000000024,30.672,6.106065133717847,24.24,29.46,20.12,80.5,3.01,27.12,-26.25,1800.0,1030.2,293.463,-0.7236440382959124,0.690173388242972,-0.5000000000000004,0.8660254037844384,0.0,1.574,241.79999999999995,96,-17.524
Alegrete,2019-11-15,2019-08-10,0,620.524,629.25,637.1120000000001,623.592,0.0,0.0,0.0,1.0,19.0,0.4,7.304,0.0,25.100000000000023,13.240000000000007,31.968,5.679150785351317,21.49,26.46,16.17,69.54,2.88,31.68,-17.524,1800.0,1043.55,300.767,-0.711656622281775,0.7025274741691566,-0.5000000000000004,0.8660254037844384,0.0,1.422,241.79999999999995,97,-9.959
Alegrete,2019-11-16,2019-08-10,0,612.9590000000001,620.524,629.25,637.1120000000001,0.0,0.0,0.0,0.0,1.0,19.0,6.343,0.0,26.787000000000035,13.469000000000053,31.233600000000003,5.84497342451857,19.79,27.21,12.53,72.63,1.97,31.61,-9.959,1800.0,1055.4,307.11,-0.6994583270516471,0.7146733860429608,-0.5000000000000004,0.8660254037844384,0.0,1.222,241.79999999999995,98,-1.3610000000000004
Alegrete,2019-11-17,2019-08-10,0,604.361,612.9590000000001,620.524,629.25,0.07,0.0,0.0,0.0,0.0,1.0,7.699999999999999,0.0,27.62100000000004,14.854000000000042,31.600800000000003,6.264901626496725,21.18,29.1,13.78,67.01,2.59,30.07,-1.3610000000000004,1800.0,1068.85,314.81,-0.6870527672236675,0.7266075247685652,-0.5000000000000004,0.8660254037844384,0.0,0.997,241.79999999999995,99,7.39
Alegrete,2019-11-18,2019-08-10,0,595.61,604.361,612.9590000000001,620.524,0.0,0.0,0.0,0.1,0.0,0.0,8.030000000000001,0.0,29.652000000000044,15.550000000000011,31.341600000000003,7.0025118835416515,23.22,32.5,14.89,73.28,2.15,29.92,7.39,1800.0,1083.3,322.84,-0.6744436188329457,0.7383263540031063,-0.5000000000000004,0.8660254037844384,0.0,0.721,241.79999999999995,100,15.261000000000001
Alegrete,2019-11-19,2019-08-10,0,587.739,595.61,604.361,612.9590000000001,0.0,0.0,0.0,0.0,0.1,0.0,7.446,0.0,31.56600000000003,17.67100000000005,29.5488,6.687921247020617,25.43,32.82,18.63,70.75,2.33,26.8,15.261000000000001,1800.0,1099.6,330.286,-0.661634618242279,0.749826401204568,-0.5000000000000004,0.8660254037844384,0.0,0.423,241.79999999999995,101,22.874
Alegrete,2019-11-20,2019-08-10,0,580.126,587.739,595.61,604.361,0.0,0.0,0.0,0.0,0.0,0.1,7.457,0.0,33.54000000000002,19.420000000000016,30.5424,7.2227605924577905,27.05,35.29,19.65,69.03,1.79,30.33,22.874,1800.0,1116.4,337.743,-0.6486295610349818,0.7611042586607742,-0.5000000000000004,0.8660254037844384,0.0,0.158,241.79999999999995,102,28.137999999999998
Alegrete,2019-11-21,2019-08-10,0,574.862,580.126,587.739,595.61,1.19,0.0,0.0,0.0,0.0,0.0,6.462999999999999,0.0,34.334,21.325000000000045,29.8512,7.51585236238731,28.09,34.64,21.34,65.85,1.77,21.68,28.137999999999998,1800.0,1134.05,344.206,-0.6354323008901775,0.7721565844991641,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,103,29.169999999999998
Alegrete,2019-11-22,2019-08-10,0,573.83,574.862,580.126,587.739,3.75,0.0,0.0,1.2,0.0,0.0,4.832,6.3125,28.821000000000023,21.160000000000025,13.5432,4.542705988500542,26.92,34.07,22.08,71.73,2.47,13.27,29.169999999999998,1800.0,1152.1,349.038,-0.622046748440868,0.7829801036770624,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,104,36.089999999999996
Alegrete,2019-11-23,2019-08-10,0,566.91,573.83,574.862,580.126,0.46,0.0,0.0,3.8,1.2,0.0,7.421,0.0,25.129999999999995,18.18300000000005,27.2592,5.973385423101363,22.93,27.98,18.5,71.33,4.55,30.43,36.089999999999996,1800.0,1167.35,356.459,-0.6084768701151264,0.7935716089521472,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,105,43.858
Alegrete,2019-11-24,2019-08-10,0,559.1419999999999,566.91,573.83,574.862,0.0,0.0,0.0,0.5,3.8,1.2,7.768000000000001,0.0,24.499000000000024,12.564999999999998,32.508,5.925669279769686,20.06,28.49,12.06,63.47,4.31,30.68,43.858,1800.0,1179.65,364.227,-0.594726686960764,0.8039279618328208,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,106,51.762
Alegrete,2019-11-25,2019-08-10,0,551.2379999999999,559.1419999999999,566.91,573.83,0.06,0.0,0.0,0.0,0.5,3.8,8.004,0.0,31.911,14.059000000000026,30.672,6.440714341060646,24.29,34.9,13.88,65.0,3.83,27.46,51.762,1800.0,1193.6,372.231,-0.5808002734538013,0.8140460935082175,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,107,8.719000000000001
Alegrete,2019-11-26,2019-08-10,0,594.281,551.2379999999999,559.1419999999999,566.91,47.07,0.0,0.0,0.1,0.0,0.5,1.015,33.6875,24.11700000000002,17.221000000000004,4.7088,1.2453611509407583,23.2,25.78,21.03,89.02,3.67,3.86,8.719000000000001,1800.0,1209.0,373.246,-0.5667017562911184,0.8239230057575536,-0.5000000000000004,0.8660254037844384,3.04,0.0,241.79999999999995,108,15.657000000000002
Alegrete,2019-11-27,2019-08-10,0,587.3430000000001,594.281,551.2379999999999,559.1419999999999,0.09,0.0,0.0,47.1,0.1,0.0,7.037,0.0,25.464,17.503000000000043,31.7952,6.549634176601042,21.95,28.29,16.94,71.95,3.64,24.43,15.657000000000002,1800.0,1223.6,380.283,-0.5524353131676203,0.8335557718385695,-0.5000000000000004,0.8660254037844384,0.0,0.0,241.79999999999995,109,23.155
